protein_id	current_family	RR1_score	RR1_evalue	RR2_score	RR2_evalue	score_delta_RR1_minus_RR2	higher_score_prediction
Dgr_CPR_Uncharacterized_13	CPR	46.5	4.7e-13	131.4	4.1e-39	-84.9	RR-2
Dgr_CPR_Uncharacterized_133	CPR	41.8	1.3e-11	105.2	4.7e-31	-63.4	RR-2
Dgr_CPR_Uncharacterized_14	CPR	40.1	4.2e-11	136.7	9.7e-41	-96.6	RR-2
Dgr_CPR_Uncharacterized_15	CPR	28.1	2.2e-07	115.4	3.5e-34	-87.3	RR-2
Dgr_CPR_Uncharacterized_19	CPR	105.8	2.6e-31	28.5	1.9e-07	77.3	RR-1
Dgr_CPR_Uncharacterized_2	CPR	74.2	1.4e-21	23.8	5.4e-06	50.4	RR-1
Dgr_CPR_Uncharacterized_20	CPR	140.0	7.7e-42	42.8	8e-12	97.2	RR-1
Dgr_CPR_Uncharacterized_22	CPR	128.0	4e-38	37.2	4.2e-10	90.8	RR-1
Dgr_CPR_Uncharacterized_23	CPR	135.3	2.2e-40	30.0	6.9e-08	105.3	RR-1
Dgr_CPR_Uncharacterized_25	CPR	136.9	7.4e-41	39.8	6.5e-11	97.1	RR-1
Dgr_CPR_Uncharacterized_26	CPR	114.1	7.7e-34	33.1	7.5e-09	81.0	RR-1
Dgr_CPR_Uncharacterized_27	CPR	121.1	5.4e-36	35.0	2e-09	86.1	RR-1
Dgr_CPR_Uncharacterized_28	CPR	120.9	5.8e-36	39.4	8.3e-11	81.5	RR-1
Dgr_CPR_Uncharacterized_29	CPR	125.7	2e-37	32.5	1.2e-08	93.2	RR-1
Dgr_CPR_Uncharacterized_30	CPR	110.0	1.4e-32	43.4	5.2e-12	66.6	RR-1
Dgr_CPR_Uncharacterized_31	CPR	151.2	2.8e-45	45.8	9.2e-13	105.4	RR-1
Dgr_CPR_Uncharacterized_32	CPR	42.7	7e-12	23.9	5e-06	18.8	RR-1
Dgr_CPR_Uncharacterized_33	CPR	110.5	9.6e-33	12.2	0.02	98.3	RR-1
Dgr_CPR_Uncharacterized_34	CPR	146.6	7.4e-44	46.8	4.7e-13	99.8	RR-1
Dgr_CPR_Uncharacterized_35	CPR	146.6	7.4e-44	46.8	4.7e-13	99.8	RR-1
Dgr_CPR_Uncharacterized_36	CPR	50.8	2.1e-14	39.2	1e-10	11.6	RR-1
Dgr_CPR_Uncharacterized_37	CPR	54.1	2.1e-15	44.3	2.7e-12	9.8	RR-1
Dgr_CPR_Uncharacterized_38	CPR	43.4	4.1e-12	29.3	1.1e-07	14.1	RR-1
Dgr_CPR_Uncharacterized_39	CPR	42.4	8.7e-12	140.2	8.1e-42	-97.8	RR-2
Dgr_CPR_Uncharacterized_4	CPR	89.0	3.8e-26	32.0	1.6e-08	57.0	RR-1
Dgr_CPR_Uncharacterized_40	CPR	46.2	5.6e-13	122.2	2.9e-36	-76.0	RR-2
Dgr_CPR_Uncharacterized_41	CPR	41.3	1.8e-11	122.1	3e-36	-80.8	RR-2
Dgr_CPR_Uncharacterized_43	CPR	119.4	1.7e-35	18.6	0.00022	100.8	RR-1
Dgr_CPR_Uncharacterized_44	CPR	139.9	8.7e-42	27.5	3.9e-07	112.4	RR-1
Dgr_CPR_Uncharacterized_45	CPR	129.5	1.4e-38	16.8	0.00078	112.7	RR-1
Dgr_CPR_Uncharacterized_46	CPR	132.8	1.3e-39	22.0	2e-05	110.8	RR-1
Dgr_CPR_Uncharacterized_47	CPR	131.5	3.3e-39	28.2	2.4e-07	103.3	RR-1
Dgr_CPR_Uncharacterized_48	CPR	36.4	6.1e-10	92.3	4.6e-27	-55.9	RR-2
Dgr_CPR_Uncharacterized_49	CPR	128.1	3.6e-38	21.9	2.2e-05	106.2	RR-1
Dgr_CPR_Uncharacterized_5	CPR	74.2	1.4e-21	22.9	1e-05	51.3	RR-1
Dgr_CPR_Uncharacterized_50	CPR	133.1	1e-39	31.3	2.7e-08	101.8	RR-1
Dgr_CPR_Uncharacterized_51	CPR	34.7	1.9e-09	14.9	0.003	19.8	RR-1
Dgr_CPR_Uncharacterized_52	CPR	40.7	2.8e-11	52.7	6.8e-15	-12.0	RR-2
Dgr_CPR_Uncharacterized_53	CPR	102.0	3.9e-30	33.9	4.2e-09	68.1	RR-1
Dgr_CPR_Uncharacterized_54	CPR	35.9	8.4e-10	122.6	2.2e-36	-86.7	RR-2
Dgr_CPR_Uncharacterized_56	CPR	42.4	8.5e-12	143.4	8.2e-43	-101.0	RR-2
Dgr_CPR_Uncharacterized_59	CPR	37.1	3.7e-10	139.4	1.4e-41	-102.3	RR-2
Dgr_CPR_Uncharacterized_6	CPR	50.7	2.4e-14	26.2	1e-06	24.5	RR-1
Dgr_CPR_Uncharacterized_60	CPR	45.7	8.2e-13	147.2	5.8e-44	-101.5	RR-2
Dgr_CPR_Uncharacterized_61	CPR	105.0	4.5e-31	0.0	None	105.0	RR-1
Dgr_CPR_Uncharacterized_62	CPR	69.3	4.4e-20	0.0	None	69.3	RR-1
Dgr_CPR_Uncharacterized_64	CPR	31.1	2.5e-08	105.8	3.3e-31	-74.7	RR-2
Dgr_CPR_Uncharacterized_65	CPR	31.1	2.5e-08	105.5	3.9e-31	-74.4	RR-2
Dgr_CPR_Uncharacterized_66	CPR	32.5	9.1e-09	128.4	3.6e-38	-95.9	RR-2
Dgr_CPR_Uncharacterized_67	CPR	19.9	7e-05	105.1	5.2e-31	-85.2	RR-2
Dgr_CPR_Uncharacterized_7	CPR	48.7	9.6e-14	128.9	2.5e-38	-80.2	RR-2
Dgr_CPR_Uncharacterized_70	CPR	32.0	1.3e-08	124.6	5e-37	-92.6	RR-2
Dgr_CPR_Uncharacterized_72	CPR	21.4	2.5e-05	77.7	1.4e-22	-56.3	RR-2
Dgr_CPR_Uncharacterized_73	CPR	112.4	2.5e-33	14.5	0.0039	97.9	RR-1
Dgr_CPR_Uncharacterized_74	CPR	15.0	0.0023	113.1	1.7e-33	-98.1	RR-2
Dgr_CPR_Uncharacterized_75	CPR	109.8	1.5e-32	16.2	0.0012	93.6	RR-1
Dgr_CPR_Uncharacterized_76	CPR	107.4	8.6e-32	23.6	6.4e-06	83.8	RR-1
Dgr_CPR_Uncharacterized_77	CPR	0.0	None	0.0	None	0.0	no_hit
Dgr_CPR_Uncharacterized_79	CPR	24.7	2.4e-06	92.8	3.2e-27	-68.1	RR-2
Dgr_CPR_Uncharacterized_8	CPR	50.3	3.1e-14	127.4	6.9e-38	-77.1	RR-2
Dgr_CPR_Uncharacterized_80	CPR	48.7	9.7e-14	38.9	1.3e-10	9.8	RR-1
Dgr_CPR_Uncharacterized_82	CPR	26.5	6.4e-07	40.7	3.4e-11	-14.2	RR-2
Dgr_CPR_Uncharacterized_83	CPR	135.7	1.6e-40	36.9	5.2e-10	98.8	RR-1
Dgr_CPR_Uncharacterized_84	CPR	117.2	8.3e-35	25.0	2.4e-06	92.2	RR-1
Dgr_CPR_Uncharacterized_85	CPR	89.3	3.2e-26	17.2	0.00059	72.1	RR-1
Dgr_CPR_Uncharacterized_86	CPR	109.2	2.4e-32	27.7	3.3e-07	81.5	RR-1
Dgr_CPR_Uncharacterized_87	CPR	85.8	3.9e-25	41.6	1.8e-11	44.2	RR-1
Dgr_CPR_Uncharacterized_89	CPR	109.7	1.7e-32	20.5	5.5e-05	89.2	RR-1
Dgr_CPR_Uncharacterized_9	CPR	47.6	2.1e-13	128.1	4.4e-38	-80.5	RR-2
Dgr_CPR_Uncharacterized_90	CPR	107.4	8.7e-32	18.2	0.0003	89.2	RR-1
Dgr_CPR_Uncharacterized_91	CPR	77.1	1.8e-22	12.7	0.014	64.4	RR-1
Dgr_CPR_Uncharacterized_93	CPR	96.7	1.7e-28	29.3	1.1e-07	67.4	RR-1
Dgr_CPR_Uncharacterized_94	CPR	101.2	6.7e-30	28.8	1.6e-07	72.4	RR-1
Dgr_CPR_Uncharacterized_95	CPR	48.6	1e-13	0.0	None	48.6	RR-1
Dgr_CPR_Uncharacterized_96	CPR	7.7	0.4	93.7	1.7e-27	-86.0	RR-2
Dgr_CPR_Uncharacterized_97	CPR	111.4	4.9e-33	23.2	8.5e-06	88.2	RR-1
Dgr_CPR_Uncharacterized_98	CPR	102.4	2.9e-30	32.7	9.8e-09	69.7	RR-1
Dgr_CPR_Uncharacterized_A	CPR	69.5	3.8e-20	13.1	0.011	56.4	RR-1
Dgr_CPR_Uncharacterized_B	CPR	34.5	2.3e-09	97.6	1e-28	-63.1	RR-2
Dgr_Tweedle1	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle10	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle11	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle12	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle13	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle14	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle15	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle16	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle17	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle18	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle19	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle2	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle20	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle21	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle22	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle23	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle24	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle25	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle26	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle27	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle3	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle4	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle5	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle6	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle7	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle8	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dgr_Tweedle9	Tweedle	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0A7CK57	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N7ZEQ8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N7ZV12	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N7ZXU0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8A0T1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8A5S5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8AFU1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8AIP1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8AIV3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8B736	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8BB85	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8BCV5_Obst-A	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8BD27	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8BLW1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8C5H6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8C962	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8CFK0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8CZ78	NULL	125.4	2.5e-37	32.9	8.5e-09	92.5	RR-1
Dma_A0A0N8D4S4	NULL	37.1	3.7e-10	0.0	None	37.1	RR-1
Dma_A0A0N8D726	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8DDM6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8DN86	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0N8E2J7	NULL	64.0	1.9e-18	0.0	None	64.0	RR-1
Dma_A0A0N8EDG8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4WQY2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4WUQ4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4X051	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4XDN4	NULL	38.2	1.7e-10	89.1	4.4e-26	-50.9	RR-2
Dma_A0A0P4Y9X6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4YEF1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4YRK4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P4ZIY8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5AHU6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5AHY8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5AUA9	NULL	75.4	5.9e-22	21.4	3e-05	54.0	RR-1
Dma_A0A0P5BBW0	NULL	52.1	9e-15	22.7	1.2e-05	29.4	RR-1
Dma_A0A0P5BF08	NULL	74.8	8.9e-22	21.5	2.7e-05	53.3	RR-1
Dma_A0A0P5BKY0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5CQN1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5CTZ7	NULL	39.5	6.4e-11	85.5	5.4e-25	-46.0	RR-2
Dma_A0A0P5DQE9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5DRY5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5E3A2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5EA36	NULL	84.4	1e-24	11.5	0.034	72.9	RR-1
Dma_A0A0P5EJV0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5EZ95	NULL	84.6	9.1e-25	0.0	None	84.6	RR-1
Dma_A0A0P5FUH3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5FYS6	NULL	26.2	7.9e-07	182.2	9.8e-55	-156.0	RR-2
Dma_A0A0P5G9T5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5GAQ1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5GEN8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5GHN5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5GQN5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5GXK9	NULL	87.4	1.2e-25	21.3	3.2e-05	66.1	RR-1
Dma_A0A0P5GYD2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5HJP0 | CPR78Cc	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5HSS6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5J5X1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5J823	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5J9L4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5JSZ5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5KHH2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5KJ62	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5KRG6	NULL	33.7	3.9e-09	88.3	7.4e-26	-54.6	RR-2
Dma_A0A0P5L1Q6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5LSH1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5M4M9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5M683	NULL	135.2	2.3e-40	19.9	8.6e-05	115.3	RR-1
Dma_A0A0P5M6B2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5MKK7	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5MQ50	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5PEI8 | Pro-resilin	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5Q3J5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5S9E1	NULL	90.8	1.1e-26	0.0	None	90.8	RR-1
Dma_A0A0P5S9M7	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5STA8	NULL	219.8	2.2e-66	31.3	2.6e-08	188.5	RR-1
Dma_A0A0P5SW44	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5TNV1	NULL	28.7	1.4e-07	145.5	1.9e-43	-116.8	RR-2
Dma_A0A0P5TR26	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5U952	NULL	30.4	4e-08	24.8	2.8e-06	5.6	RR-1
Dma_A0A0P5UJZ3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5UWJ6 | 66D-like	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5VBF7	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5VG56	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5VHX6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5VJX3	NULL	30.7	3.3e-08	0.0	None	30.7	RR-1
Dma_A0A0P5VU19	NULL	85.9	3.5e-25	16.6	0.00089	69.3	RR-1
Dma_A0A0P5W9D9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5WB21 | Pro-resilin	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5WDI2	NULL	28.6	1.5e-07	70.1	3e-20	-41.5	RR-2
Dma_A0A0P5WJM5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5WUA4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5X4A2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5XM77	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5XUG0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5Y6E4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5YCK0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5YD00	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5YEB4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5YHQ6	NULL	27.7	2.8e-07	65.6	7.2e-19	-37.9	RR-2
Dma_A0A0P5YKU8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5YRA0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5YRM3	NULL	111.5	4.7e-33	16.5	0.00094	95.0	RR-1
Dma_A0A0P5YVL4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5YWX1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5Z2Y2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5ZBW3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5ZBY3	NULL	42.6	7.6e-12	21.0	3.9e-05	21.6	RR-1
Dma_A0A0P5ZG31	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5ZG64	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5ZGF9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5ZKZ4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5ZQ74	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5ZSW6	NULL	0.0	None	241.5	5.2e-73	-241.5	RR-2
Dma_A0A0P5ZV57	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P5ZX24	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6A1T0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6AFG0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6AFH5_iso1	NULL	33.6	4.4e-09	82.9	3.5e-24	-49.3	RR-2
Dma_A0A0P6AFH5_iso2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6B3M3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6BP38	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6C3B8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6C730 | Dusky	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6CSB9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6D363	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6DZG8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6E5V3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6EXT2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6FAA3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6FMD2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6FY90	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6G918	NULL	106.3	1.8e-31	31.2	3e-08	75.1	RR-1
Dma_A0A0P6GKG4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6GRW6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6H1F2	NULL	67.2	2e-19	20.5	5.8e-05	46.7	RR-1
Dma_A0A0P6IC66	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A0P6IFY3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162C7R6	NULL	33.8	3.8e-09	79.8	3.2e-23	-46.0	RR-2
Dma_A0A162CAG3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162CB87	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162CB96	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162CE10	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162CEW3	NULL	136.2	1.2e-40	22.6	1.2e-05	113.6	RR-1
Dma_A0A162CFV2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162CJH2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162CMV0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162D7A0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162DCV8	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162DGC9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162EDE1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162N930	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162NC65	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162NHE4	NULL	0.0	None	44.8	1.9e-12	-44.8	RR-2
Dma_A0A162NZ08	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162PK45 | SgAbd-1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162QBA2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162QEW6	NULL	61.0	1.7e-17	30.2	5.8e-08	30.8	RR-1
Dma_A0A162QKL9	NULL	23.2	6.9e-06	48.3	1.6e-13	-25.1	RR-2
Dma_A0A162QX71	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162QZK2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162R0Z1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162RTH7	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162S0P7	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162S4K9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162S9F3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162SEV5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162SIK0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162SJG6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162SNC7	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162SQV9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A162T5Q5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164GC58	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164H286	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164K434 | Dusky-like	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164K4K6	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164K7H4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164KDF9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164KF42	NULL	128.9	2.1e-38	23.8	5.3e-06	105.1	RR-1
Dma_A0A164KFV1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164KG21	NULL	136.3	1.1e-40	35.6	1.3e-09	100.7	RR-1
Dma_A0A164KJP0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164KTN1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164KV13	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164L146	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164L4T0	NULL	55.7	7e-16	0.0	None	55.7	RR-1
Dma_A0A164LF84	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164LP69	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164LPA0	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164LPA4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164LPC5	NULL	92.0	4.6e-27	30.2	5.8e-08	61.8	RR-1
Dma_A0A164MG04	NULL	133.6	7.5e-40	37.6	3e-10	96.0	RR-1
Dma_A0A164MLN1	NULL	92.1	4.4e-27	18.5	0.00024	73.6	RR-1
Dma_A0A164NCG7	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164NEQ9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164NLM3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164NWW6	NULL	34.6	2.1e-09	199.9	3.3e-60	-165.3	RR-2
Dma_A0A164PHW4	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PIN1 | SgAbd-1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PIP9 | CPR65Av	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PJ70 | CPR49Ag_iso1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PJ70 | CPR49Ag_iso2	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PJ70 | CPR49Ag_iso3	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PJC7	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PJT9	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PL39	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PLM5	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PLR1	NULL	0.0	None	0.0	None	0.0	no_hit
Dma_A0A164PMY4	NULL	0.0	None	0.0	None	0.0	no_hit
