#                                                                          --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                   accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#           ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Dme_Cpr67Fa1                    -          CPR_RR-2.aln         -            3.8e-08   30.7   0.2   4.2e-08   30.5   0.2   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene13345-RR1            -          CPR_RR-2.aln         -              4e-08   30.6   0.8   4.8e-08   30.3   0.8   1.3   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_40      -          CPR_RR-2.aln         -              4e-08   30.6   0.1   4.8e-08   30.3   0.1   1.5   1   1   0   1   1   1   1 -
Foc_RR-1_4                      -          CPR_RR-2.aln         -              4e-08   30.6   1.2   4.6e-08   30.4   1.2   1.3   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_81      -          CPR_RR-2.aln         -            4.1e-08   30.6   0.0   4.6e-08   30.4   0.0   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_18      -          CPR_RR-2.aln         -            4.2e-08   30.5   0.0   5.4e-08   30.2   0.0   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_84      -          CPR_RR-2.aln         -            4.2e-08   30.5   0.1   5.1e-08   30.3   0.1   1.5   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_11      -          CPR_RR-2.aln         -            4.3e-08   30.5   0.2   6.2e-08   30.0   0.2   1.3   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_54      -          CPR_RR-2.aln         -            4.3e-08   30.5   0.0   4.6e-08   30.4   0.0   1.0   1   0   0   1   1   1   1 -
Cfe_Unigene9414-CPRNC           -          CPR_RR-2.aln         -            4.4e-08   30.5   5.5   5.7e-08   30.1   5.5   1.2   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_86      -          CPR_RR-2.aln         -            4.4e-08   30.5   0.1   5.3e-08   30.2   0.1   1.1   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_49      -          CPR_RR-2.aln         -            4.5e-08   30.4   0.1   5.4e-08   30.2   0.1   1.2   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_56      -          CPR_RR-2.aln         -            4.5e-08   30.4  16.4   5.8e-08   30.1  16.2   1.3   1   1   0   1   1   1   1 -
Bmo_CPR36                       -          CPR_RR-2.aln         -            4.5e-08   30.4   2.6   8.2e-08   29.6   2.6   1.7   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_35      -          CPR_RR-2.aln         -            4.5e-08   30.4   0.0   5.8e-08   30.1   0.0   1.2   1   0   0   1   1   1   1 -
Cfe_Unigene12686-RR1            -          CPR_RR-2.aln         -            4.9e-08   30.3   0.0   5.9e-08   30.0   0.0   1.1   1   0   0   1   1   1   1 -
Aga_CPR111                      -          CPR_RR-2.aln         -            4.9e-08   30.3  28.8   1.6e-07   28.7  28.8   1.9   1   1   0   1   1   1   1 -
Pps_CPR2                        -          CPR_RR-2.aln         -            4.9e-08   30.3  22.6   5.3e-07   26.9  22.6   2.6   1   1   0   1   1   1   1 -
Bmo_CPR44                       -          CPR_RR-2.aln         -            4.9e-08   30.3   0.0   5.7e-08   30.1   0.0   1.0   1   0   0   1   1   1   1 -
Lmi_Abd-6                       -          CPR_RR-2.aln         -            5.3e-08   30.2   0.0   5.9e-08   30.0   0.0   1.0   1   0   0   1   1   1   1 -
Bmo_CPR12                       -          CPR_RR-2.aln         -            5.5e-08   30.1   2.8   1.1e-07   29.1   2.8   1.6   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_50      -          CPR_RR-2.aln         -            5.7e-08   30.1   3.6   9.3e-08   29.4   3.6   1.4   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_103     -          CPR_RR-2.aln         -            5.7e-08   30.1   0.3   6.3e-08   29.9   0.3   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_8       -          CPR_RR-2.aln         -            5.8e-08   30.1  23.5   1.3e-07   28.9  23.5   1.6   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_72      -          CPR_RR-2.aln         -            5.9e-08   30.0   0.1   6.4e-08   29.9   0.1   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_56      -          CPR_RR-2.aln         -            5.9e-08   30.0   0.2   1.4e-07   28.8   0.2   1.8   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_103     -          CPR_RR-2.aln         -            5.9e-08   30.0   0.0   6.2e-08   30.0   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_99      -          CPR_RR-2.aln         -              6e-08   30.0   0.0   7.5e-08   29.7   0.0   1.2   1   0   0   1   1   1   1 -
Nlu_Cpr7                        -          CPR_RR-2.aln         -            6.2e-08   30.0   1.7   8.8e-08   29.5   1.7   1.3   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_97      -          CPR_RR-2.aln         -            6.2e-08   30.0   0.0   6.7e-08   29.9   0.0   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene15453-RR1            -          CPR_RR-2.aln         -            6.3e-08   29.9  19.7   5.1e-07   27.0  19.7   2.1   1   1   0   1   1   1   1 -
Foc_RR-NC_9                     -          CPR_RR-2.aln         -            6.4e-08   29.9   1.0   6.4e-08   29.9   1.0   2.4   1   1   0   2   2   1   1 -
Dwi_CPR_Uncharacterized_51      -          CPR_RR-2.aln         -            6.4e-08   29.9   0.0   6.9e-08   29.8   0.0   1.1   1   0   0   1   1   1   1 -
Mse_LCP-14                      -          CPR_RR-2.aln         -              7e-08   29.8   0.6   7.7e-08   29.7   0.6   1.1   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_5       -          CPR_RR-2.aln         -              7e-08   29.8   0.5     1e-07   29.2   0.5   1.4   1   1   0   1   1   1   1 -
Bmo_CPR16                       -          CPR_RR-2.aln         -            7.3e-08   29.7   0.1     8e-08   29.6   0.1   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_19      -          CPR_RR-2.aln         -            7.3e-08   29.7   0.3   8.3e-08   29.6   0.3   1.2   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_A       -          CPR_RR-2.aln         -            7.8e-08   29.6   0.0   1.3e-07   29.0   0.0   1.4   1   0   0   1   1   1   1 -
Dme_Cpr47Ec                     -          CPR_RR-2.aln         -            7.9e-08   29.6   0.0   8.7e-08   29.5   0.0   1.1   1   0   0   1   1   1   1 -
Bmo_CPR43                       -          CPR_RR-2.aln         -            7.9e-08   29.6   0.0   9.6e-08   29.4   0.0   1.1   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_7       -          CPR_RR-2.aln         -              8e-08   29.6   0.1     8e-08   29.6   0.1   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_13      -          CPR_RR-2.aln         -            8.2e-08   29.6  17.8   8.2e-08   29.6  17.8   1.9   1   1   1   2   2   1   1 -
Dan_CPR_Uncharacterized_107     -          CPR_RR-2.aln         -            8.6e-08   29.5  42.5   4.5e-07   27.2  42.5   2.2   1   1   0   1   1   1   1 -
Dme_Cpr11A                      -          CPR_RR-2.aln         -            9.1e-08   29.4   0.1   1.5e-07   28.8   0.1   1.4   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_90      -          CPR_RR-2.aln         -            9.2e-08   29.4   1.1   9.2e-08   29.4   1.1   1.5   1   1   1   2   2   1   1 -
Dan_CPR_Uncharacterized_74      -          CPR_RR-2.aln         -            9.6e-08   29.3   0.0   1.1e-07   29.2   0.0   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene16757-RR1            -          CPR_RR-2.aln         -            9.8e-08   29.3   0.9   2.8e-07   27.8   0.9   1.7   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_85      -          CPR_RR-2.aln         -              1e-07   29.3   1.3   1.5e-07   28.7   1.3   1.4   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_62      -          CPR_RR-2.aln         -              1e-07   29.2   0.2   6.3e-07   26.7   0.2   1.9   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_14      -          CPR_RR-2.aln         -            1.1e-07   29.2   2.5   2.1e-07   28.3   2.5   1.5   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_5       -          CPR_RR-2.aln         -            1.1e-07   29.2   0.1   1.1e-07   29.1   0.1   1.2   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_100     -          CPR_RR-2.aln         -            1.1e-07   29.2   0.0   1.6e-07   28.6   0.0   1.3   1   0   0   1   1   1   1 -
Aga_CPR61                       -          CPR_RR-2.aln         -            1.1e-07   29.2   0.0   1.2e-07   29.1   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_7       -          CPR_RR-2.aln         -            1.1e-07   29.2   0.1   1.4e-07   28.8   0.1   1.2   1   0   0   1   1   1   1 -
Dme_Cpr78Cc                     -          CPR_RR-2.aln         -            1.1e-07   29.2   0.0   1.1e-07   29.1   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_6       -          CPR_RR-2.aln         -            1.1e-07   29.2  41.1   5.1e-07   27.0  41.1   2.1   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_10      -          CPR_RR-2.aln         -            1.1e-07   29.2   0.1   1.5e-07   28.7   0.1   1.3   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_121     -          CPR_RR-2.aln         -            1.2e-07   29.1   0.6   1.4e-07   28.8   0.6   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_41      -          CPR_RR-2.aln         -            1.2e-07   29.1   1.3   1.5e-07   28.7   1.3   1.2   1   0   0   1   1   1   1 -
Dme_Cpr65Ec                     -          CPR_RR-2.aln         -            1.3e-07   28.9   3.9   1.9e-07   28.4   3.9   1.3   1   1   0   1   1   1   1 -
Tca_CPR4                        -          CPR_RR-2.aln         -            1.4e-07   28.9   1.6   1.8e-07   28.5   1.6   1.4   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_89      -          CPR_RR-2.aln         -            1.4e-07   28.8   2.0   1.7e-07   28.5   2.0   1.2   1   0   0   1   1   1   1 -
Isc_EEC11064.1                  -          CPR_RR-2.aln         -            1.4e-07   28.8   0.2   1.5e-07   28.7   0.2   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_87      -          CPR_RR-2.aln         -            1.4e-07   28.8   0.0   1.9e-07   28.4   0.0   1.2   1   0   0   1   1   1   1 -
Dme_Pcp                         -          CPR_RR-2.aln         -            1.5e-07   28.7   3.5     2e-07   28.3   3.5   1.3   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_A       -          CPR_RR-2.aln         -            1.5e-07   28.7   0.2   1.7e-07   28.6   0.2   1.3   1   1   0   1   1   1   1 -
Foc_RR-1_20                     -          CPR_RR-2.aln         -            1.5e-07   28.7   4.4   3.2e-06   24.4   4.4   2.1   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_90      -          CPR_RR-2.aln         -            1.6e-07   28.6   0.0   1.9e-07   28.4   0.0   1.2   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_44      -          CPR_RR-2.aln         -            1.6e-07   28.6   1.6   2.1e-07   28.3   1.6   1.2   1   0   0   1   1   1   1 -
Dma_A0A0P6H1F2                  -          CPR_RR-2.aln         -            1.7e-07   28.6   0.0   1.8e-07   28.5   0.0   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_15      -          CPR_RR-2.aln         -            1.7e-07   28.6   0.1   1.7e-07   28.5   0.1   1.2   1   1   0   1   1   1   1 -
Dme_Cpr65Aw_iso1                -          CPR_RR-2.aln         -            1.9e-07   28.4   0.0   2.4e-07   28.1   0.0   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_93      -          CPR_RR-2.aln         -            1.9e-07   28.4   0.0     2e-07   28.3   0.0   1.1   1   0   0   1   1   1   1 -
Lmi_CP                          -          CPR_RR-2.aln         -            1.9e-07   28.4   7.7   2.4e-07   28.1   7.4   1.4   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_93      -          CPR_RR-2.aln         -            2.1e-07   28.3   0.0     3e-07   27.7   0.0   1.3   1   1   0   1   1   1   1 -
Nlu_Cpr22                       -          CPR_RR-2.aln         -            2.1e-07   28.2   4.7   2.1e-07   28.2   4.7   1.5   1   1   1   2   2   1   1 -
Dgr_CPR_Uncharacterized_76      -          CPR_RR-2.aln         -            2.3e-07   28.2   0.0   2.4e-07   28.1   0.0   1.2   1   0   0   1   1   1   1 -
Cfe_Unigene18393-CPRNC          -          CPR_RR-2.aln         -            2.3e-07   28.1  19.5       2.7    5.3  19.5   2.8   1   1   0   1   1   1   0 -
Bmo_CPR17                       -          CPR_RR-2.aln         -            2.3e-07   28.1   1.9   2.8e-07   27.9   1.9   1.1   1   0   0   1   1   1   1 -
Dme_Cpr12A                      -          CPR_RR-2.aln         -            2.4e-07   28.1   0.1   3.1e-07   27.7   0.1   1.2   1   0   0   1   1   1   1 -
Bmo_CPR53                       -          CPR_RR-2.aln         -            2.4e-07   28.1  20.0     4e-07   27.3  20.0   1.4   1   1   0   1   1   1   1 -
Aga_CPR137                      -          CPR_RR-2.aln         -            2.6e-07   28.0   0.2   4.8e-07   27.1   0.2   1.5   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_49      -          CPR_RR-2.aln         -            2.6e-07   27.9   0.4   2.8e-07   27.9   0.4   1.1   1   0   0   1   1   1   1 -
Foc_RR-1_10                     -          CPR_RR-2.aln         -            2.6e-07   27.9  24.8     1e-06   26.1  24.8   2.0   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_A       -          CPR_RR-2.aln         -            2.9e-07   27.8   0.2   3.9e-07   27.4   0.2   1.2   1   0   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_51      -          CPR_RR-2.aln         -            2.9e-07   27.8  20.2   2.9e-07   27.8  20.2   1.8   1   1   1   2   2   1   1 -
Dan_CPR_Uncharacterized_18      -          CPR_RR-2.aln         -              3e-07   27.7   0.0   3.3e-07   27.6   0.0   1.1   1   0   0   1   1   1   1 -
Nlu_Cpr30                       -          CPR_RR-2.aln         -            3.1e-07   27.7   6.3   3.1e-07   27.7   6.3   2.5   2   1   0   2   2   1   1 -
Lst_CPR1                        -          CPR_RR-2.aln         -            3.2e-07   27.7  13.7   7.7e-07   26.4  11.8   2.0   1   1   1   2   2   1   1 -
Dvi_CPR_Uncharacterized_33      -          CPR_RR-2.aln         -            3.2e-07   27.7   0.0   4.3e-07   27.3   0.0   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_131     -          CPR_RR-2.aln         -            3.2e-07   27.7   1.5     4e-07   27.3   1.5   1.2   1   0   0   1   1   1   1 -
Dme_Cpr92F                      -          CPR_RR-2.aln         -            3.3e-07   27.6  46.0   2.9e-06   24.6  46.0   2.4   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_31      -          CPR_RR-2.aln         -            3.4e-07   27.6   3.5   5.7e-07   26.8   3.5   1.6   1   1   0   1   1   1   1 -
Dme_Cpr60D                      -          CPR_RR-2.aln         -            3.4e-07   27.6   0.1   3.7e-07   27.5   0.1   1.4   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_43      -          CPR_RR-2.aln         -            3.6e-07   27.5   0.0   3.8e-07   27.4   0.0   1.1   1   0   0   1   1   1   1 -
Dma_A0A0P5EA36                  -          CPR_RR-2.aln         -            3.6e-07   27.5  37.1   9.8e-06   22.9   5.2   2.9   2   1   0   2   2   2   1 -
Dmo_CPR_Uncharacterized_14      -          CPR_RR-2.aln         -            3.6e-07   27.5   0.0   4.2e-07   27.3   0.0   1.1   1   0   0   1   1   1   1 -
Hvi_CP3L                        -          CPR_RR-2.aln         -            3.8e-07   27.4   1.2   4.3e-07   27.3   1.2   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_66      -          CPR_RR-2.aln         -            3.8e-07   27.4   0.2   4.4e-07   27.2   0.2   1.2   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_20      -          CPR_RR-2.aln         -            4.1e-07   27.3  22.8   1.7e-06   25.3  22.8   2.0   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_26      -          CPR_RR-2.aln         -            4.1e-07   27.3   0.9     5e-07   27.0   0.9   1.2   1   0   0   1   1   1   1 -
Foc_RR-1_27                     -          CPR_RR-2.aln         -            4.2e-07   27.3   0.2   4.2e-07   27.3   0.2   2.6   2   1   0   2   2   1   1 -
Dps_CPR_Uncharacterized_4       -          CPR_RR-2.aln         -            4.2e-07   27.3   6.4   5.9e-07   26.8   6.4   1.4   1   1   0   1   1   1   1 -
Dme_Cpr65Az                     -          CPR_RR-2.aln         -            4.4e-07   27.2   0.0     5e-07   27.0   0.0   1.2   1   0   0   1   1   1   1 -
Cfe_Unigene13007-RR1            -          CPR_RR-2.aln         -            4.5e-07   27.2   0.0   4.9e-07   27.1   0.0   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_37      -          CPR_RR-2.aln         -            4.6e-07   27.1   1.1   5.9e-07   26.8   1.1   1.3   1   1   0   1   1   1   1 -
Nlu_Cpr19                       -          CPR_RR-2.aln         -            4.8e-07   27.1  13.8   3.1e-06   24.5  13.8   2.2   1   1   0   1   1   1   1 -
Nlu_Cpr21                       -          CPR_RR-2.aln         -              5e-07   27.0   0.0     5e-07   27.0   0.0   1.3   1   0   0   1   1   1   1 -
Lst_NCup                        -          CPR_RR-2.aln         -            5.1e-07   27.0  14.4   1.7e-06   25.3  13.0   2.0   1   1   1   2   2   1   1 -
Cfe_Unigene15742-RR1            -          CPR_RR-2.aln         -            5.5e-07   26.9   0.0   6.1e-07   26.7   0.0   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_53      -          CPR_RR-2.aln         -            5.6e-07   26.9   0.6   8.8e-07   26.2   0.6   1.5   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_33      -          CPR_RR-2.aln         -            6.1e-07   26.8   2.4   1.3e-06   25.7   2.4   1.7   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_48      -          CPR_RR-2.aln         -            6.2e-07   26.7   0.0   6.7e-07   26.6   0.0   1.1   1   0   0   1   1   1   1 -
Dme_Cpr47Eg                     -          CPR_RR-2.aln         -            6.3e-07   26.7   0.0   7.7e-07   26.4   0.0   1.2   1   0   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_32      -          CPR_RR-2.aln         -            6.4e-07   26.7   0.0   8.8e-07   26.2   0.0   1.2   1   0   0   1   1   1   1 -
Cfe_Unigene25280-CPRNC          -          CPR_RR-2.aln         -            6.4e-07   26.7   2.1     1e-06   26.0   2.1   1.4   1   1   0   1   1   1   1 -
Dma_A0A0P5U952                  -          CPR_RR-2.aln         -            6.8e-07   26.6   5.7   1.5e-06   25.5   5.3   1.8   1   1   0   1   1   1   1 -
Dma_A0A0P5ZBY3                  -          CPR_RR-2.aln         -              7e-07   26.6   0.0   7.9e-07   26.4   0.0   1.1   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_75      -          CPR_RR-2.aln         -              8e-07   26.4   2.3   1.1e-06   25.9   2.3   1.3   1   1   0   1   1   1   1 -
Nlu_Cpr12                       -          CPR_RR-2.aln         -            8.1e-07   26.4  15.3   2.8e-06   24.6  14.9   1.9   1   1   0   1   1   1   1 -
Bmo_CPR38                       -          CPR_RR-2.aln         -            8.3e-07   26.3   2.4   1.4e-06   25.6   2.4   1.4   1   1   0   1   1   1   1 -
Dme_Cpr65Eb                     -          CPR_RR-2.aln         -            8.4e-07   26.3  11.0   1.7e-06   25.3  11.0   1.5   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_11      -          CPR_RR-2.aln         -            8.4e-07   26.3   0.0   9.2e-07   26.2   0.0   1.1   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_32      -          CPR_RR-2.aln         -            8.4e-07   26.3   1.6   1.1e-06   25.9   1.6   1.3   1   0   0   1   1   1   1 -
Cfe_Unigene14141-CPRNC          -          CPR_RR-2.aln         -            9.2e-07   26.2  11.2   1.7e-06   25.3  11.2   1.6   1   1   0   1   1   1   1 -
Aga_CPR134                      -          CPR_RR-2.aln         -            9.7e-07   26.1   1.8   9.7e-07   26.1   1.8   2.1   1   1   1   2   2   1   1 -
Foc_RR-1_23                     -          CPR_RR-2.aln         -            9.9e-07   26.1   0.3   1.1e-06   26.0   0.3   1.2   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_50      -          CPR_RR-2.aln         -              1e-06   26.0   0.2   1.6e-06   25.4   0.2   1.6   1   1   0   1   1   1   1 -
Ace_CPR2                        -          CPR_RR-2.aln         -            1.1e-06   25.9  22.5   2.6e-06   24.7  22.5   1.8   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_45      -          CPR_RR-2.aln         -            1.1e-06   25.9   6.0   1.6e-06   25.4   6.0   1.3   1   1   0   1   1   1   1 -
Lmi_flexible_cuticle_protein_12 -          CPR_RR-2.aln         -            1.2e-06   25.8   0.0   1.7e-06   25.3   0.0   1.3   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_4       -          CPR_RR-2.aln         -            1.2e-06   25.8   0.1   1.5e-06   25.5   0.1   1.1   1   0   0   1   1   1   1 -
Cfe_Unigene4298-CPRNC           -          CPR_RR-2.aln         -            1.3e-06   25.6   0.0   1.4e-06   25.6   0.0   1.0   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_63      -          CPR_RR-2.aln         -            1.4e-06   25.6   1.6   1.6e-06   25.4   1.6   1.2   1   1   0   1   1   1   1 -
Foc_RR-1_28                     -          CPR_RR-2.aln         -            1.5e-06   25.5   7.8   1.5e-06   25.5   7.8   1.6   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_87      -          CPR_RR-2.aln         -            1.5e-06   25.4   1.0   2.8e-06   24.6   1.0   1.6   1   1   0   1   1   1   1 -
Dps_CPR_Uncharacterized_7       -          CPR_RR-2.aln         -            1.6e-06   25.4  31.2   1.2e-05   22.6  31.2   2.1   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_102     -          CPR_RR-2.aln         -            1.6e-06   25.4   5.9   3.6e-06   24.2   5.9   1.6   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_52      -          CPR_RR-2.aln         -            1.7e-06   25.3   3.2   3.8e-06   24.2   3.2   1.6   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_68      -          CPR_RR-2.aln         -            1.7e-06   25.3  27.5     1e-05   22.8  27.6   2.1   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_32      -          CPR_RR-2.aln         -            1.8e-06   25.2   3.1   2.5e-06   24.8   3.1   1.3   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_35      -          CPR_RR-2.aln         -              2e-06   25.1   0.2   3.1e-06   24.5   0.2   1.6   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_78      -          CPR_RR-2.aln         -            2.1e-06   25.0   0.0     3e-06   24.5   0.0   1.3   1   1   0   1   1   1   1 -
Dan_CPR_Uncharacterized_3       -          CPR_RR-2.aln         -            2.3e-06   24.9  28.9   1.2e-05   22.6  28.9   2.0   1   1   0   1   1   1   1 -
Nlu_Cpr8_iso1                   -          CPR_RR-2.aln         -            2.5e-06   24.8   0.6   2.5e-06   24.8   0.6   2.4   1   1   1   2   2   1   1 -
Cqu_Crus1                       -          CPR_RR-2.aln         -            2.6e-06   24.7   0.0   3.4e-06   24.3   0.0   1.2   1   0   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_20      -          CPR_RR-2.aln         -            2.9e-06   24.5   0.0   3.6e-06   24.2   0.0   1.2   1   0   0   1   1   1   1 -
Dps_CPR_Uncharacterized_13      -          CPR_RR-2.aln         -            2.9e-06   24.5   0.0   3.8e-06   24.2   0.0   1.3   1   0   0   1   1   1   1 -
Cqu_Crus3                       -          CPR_RR-2.aln         -            3.3e-06   24.4   0.0   3.9e-06   24.1   0.0   1.1   1   0   0   1   1   1   1 -
Dma_A0A0P5BBW0                  -          CPR_RR-2.aln         -            3.4e-06   24.4  10.4   5.9e-06   23.6  10.4   1.3   1   1   0   1   1   1   1 -
Nlu_Cpr8_iso2                   -          CPR_RR-2.aln         -            3.5e-06   24.3   2.0   3.5e-06   24.3   2.0   2.3   1   1   1   2   2   1   1 -
Dwi_CPR_Uncharacterized_52      -          CPR_RR-2.aln         -            3.6e-06   24.3   0.3   4.6e-06   23.9   0.3   1.4   1   1   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_F       -          CPR_RR-2.aln         -            3.7e-06   24.2  46.0   2.4e-05   21.6  46.0   2.3   1   1   0   1   1   1   1 -
Dme_Cpr47Ee                     -          CPR_RR-2.aln         -            3.9e-06   24.2  24.8   1.8e-05   22.0  24.9   1.9   1   1   0   1   1   1   1 -
Dma_A0A0P5GXK9                  -          CPR_RR-2.aln         -            4.4e-06   24.0   2.7   1.8e-05   22.0   2.7   1.8   1   1   0   1   1   1   1 -
Dme_Cpr97Ea_iso1                -          CPR_RR-2.aln         -            4.5e-06   23.9  19.8   6.6e-06   23.4  19.3   1.6   1   1   0   1   1   1   1 -
Foc_RR-NC_3                     -          CPR_RR-2.aln         -            4.6e-06   23.9   0.0   5.4e-06   23.7   0.0   1.1   1   0   0   1   1   1   1 -
Dma_A0A164MLN1                  -          CPR_RR-2.aln         -            4.9e-06   23.8   3.4   1.7e-05   22.1   3.4   1.9   1   1   0   1   1   1   1 -
Dvi_CPR_Uncharacterized_73      -          CPR_RR-2.aln         -              5e-06   23.8  29.3   3.4e-05   21.1  29.3   2.1   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_100     -          CPR_RR-2.aln         -            5.2e-06   23.7  15.0   5.2e-06   23.7  15.0   2.0   1   1   1   2   2   1   1 -
Dps_CPR_Uncharacterized_67      -          CPR_RR-2.aln         -            5.3e-06   23.7  24.6     2e-05   21.9  24.6   1.9   1   1   0   1   1   1   1 -
Dgr_CPR_Uncharacterized_85      -          CPR_RR-2.aln         -            5.7e-06   23.6   0.2   5.8e-06   23.6   0.2   1.1   1   0   0   1   1   1   1 -
Dwi_CPR_Uncharacterized_122     -          CPR_RR-2.aln         -            6.1e-06   23.5  30.7   4.7e-05   20.6  30.7   2.1   1   1   0   1   1   1   1 -
Bmo_CPR39                       -          CPR_RR-2.aln         -            6.6e-06   23.4   0.1     1e-05   22.8   0.1   1.3   1   1   0   1   1   1   1 -
Dme_LCP1                        -          CPR_RR-2.aln         -            7.5e-06   23.2   0.2   1.1e-05   22.6   0.2   1.5   1   1   0   1   1   1   1 -
Dmo_CPR_Uncharacterized_91      -          CPR_RR-2.aln         -            7.9e-06   23.2   0.0   8.3e-06   23.1   0.0   1.2   1   0   0   1   1   1   1 -
Dan_CPR_Uncharacterized_25      -          CPR_RR-2.aln         -            7.9e-06   23.1   0.8   2.1e-05   21.8   0.8   1.8   1   1   0   1   1   1   1 -
Dme_LCP2                        -          CPR_RR-2.aln         -            8.3e-06   23.1   0.5   1.4e-05   22.3   0.5   1.6   1   1   0   1   1   1   1 -
Mpe_CP4                         -          CPR_RR-2.aln         -            9.3e-06   22.9   2.5   1.5e-05   22.2   2.5   1.6   1   1   0   1   1   1   1 -
