protein_id	protein_name	species_code	species_name	current_family	CPR_score	CPR_evalue	CPR_confident	RR1_score	RR2_score	delta_RR1_minus_RR2	RR_classifier_prediction	RR_classifier_status	final_prediction	final_status
Dme_Cpr78Cc	Cpr78Cc	Dme	Drosophila melanogaster	CPR RR-1	102.0	6.8e-30	yes	138.0	18.7	119.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Cpr78E	Cpr78E	Dme	Drosophila melanogaster	CPR RR-1	83.2	3.9e-24	yes	108.5	38.8	69.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_EDG78E	EDG78E	Dme	Drosophila melanogaster	CPR RR-1	91.4	1.2e-26	yes	134.0	22.2	111.8	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_EDG84A	EDG84A	Dme	Drosophila melanogaster	CPR RR-2	108.5	6.9e-32	yes	36.9	126.2	-89.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dme_LCP1	LCP1	Dme	Drosophila melanogaster	CPR RR-1	83.5	3.1e-24	yes	119.3	17.9	101.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_LCP2	LCP2	Dme	Drosophila melanogaster	CPR RR-1	81.2	1.6e-23	yes	114.2	17.4	96.8	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_LCP3	LCP3	Dme	Drosophila melanogaster	CPR RR-1	67.7	2.1e-19	yes	100.0	16.3	83.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_LCP4	LCP4	Dme	Drosophila melanogaster	CPR RR-1	71.0	2.1e-20	yes	105.1	18.8	86.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Lcp65Aa	Lcp65Aa	Dme	Drosophila melanogaster	CPR RR-1	90.5	2.2e-26	yes	119.2	31.7	87.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Lcp65Ab1	Lcp65Ab1	Dme	Drosophila melanogaster	CPR RR-1	79.6	5e-23	yes	114.3	0.0	114.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Lcp65Ab2	Lcp65Ab2	Dme	Drosophila melanogaster	CPR RR-1	79.6	5e-23	yes	114.3	0.0	114.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Lcp65Ac	Lcp65Ac	Dme	Drosophila melanogaster	CPR RR-1	116.6	2.3e-34	yes	145.2	40.8	104.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Lcp65Ad	Lcp65Ad	Dme	Drosophila melanogaster	CPR RR-1	107.0	2e-31	yes	134.9	30.8	104.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Lcp65Ae	Lcp65Ae	Dme	Drosophila melanogaster	CPR RR-1	89.7	3.9e-26	yes	124.2	29.2	95.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Lcp65Ag1	Lcp65Ag1	Dme	Drosophila melanogaster	CPR RR-1	101.6	9.2e-30	yes	133.7	32.4	101.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Lcp65Ag2	Lcp65Ag2	Dme	Drosophila melanogaster	CPR RR-1	101.6	9.2e-30	yes	133.7	32.4	101.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Lcp65Ag3	Lcp65Ag3	Dme	Drosophila melanogaster	CPR RR-1	100.3	2.3e-29	yes	132.6	32.5	100.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Lcp9	Lcp9	Dme	Drosophila melanogaster	CPR RR-1	81.7	1.1e-23	yes	91.8	41.5	50.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dme_Pcp	Pcp	Dme	Drosophila melanogaster	CPR RR-1	82.0	8.9e-24	yes	120.5	22.0	98.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Dsu_cpr35B	cpr35B	Dsu	Drosophila suzukii	CPR RR-2	84.7	1.3e-24	yes	42.9	114.0	-71.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Dsu_cpr66D	cpr66D	Dsu	Drosophila suzukii	CPR RR-2	59.1	9.2e-17	yes	19.0	80.3	-61.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-1_1	RR-1_1	Foc	Frankliniella occidentalis	CPR RR-1	88.8	7.4e-26	yes	140.0	33.3	106.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_10	RR-1_10	Foc	Frankliniella occidentalis	CPR RR-1	30.1	6.9e-08	yes	78.4	20.7	57.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_11	RR-1_11	Foc	Frankliniella occidentalis	CPR RR-1	81.0	1.8e-23	yes	98.2	39.9	58.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_12	RR-1_12	Foc	Frankliniella occidentalis	CPR RR-1	73.6	3.3e-21	yes	113.3	11.8	101.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_13	RR-1_13	Foc	Frankliniella occidentalis	CPR RR-1	86.7	3.4e-25	yes	128.9	39.3	89.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_14	RR-1_14	Foc	Frankliniella occidentalis	CPR RR-1	96.5	3.4e-28	yes	133.3	31.3	102.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_15	RR-1_15	Foc	Frankliniella occidentalis	CPR RR-1	85.0	1.1e-24	yes	127.8	40.2	87.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_16	RR-1_16	Foc	Frankliniella occidentalis	CPR RR-1	107.8	1.1e-31	yes	141.0	36.1	104.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_17	RR-1_17	Foc	Frankliniella occidentalis	CPR RR-1	84.9	1.2e-24	yes	114.0	0.0	114.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_18	RR-1_18	Foc	Frankliniella occidentalis	CPR RR-1	85.6	7.1e-25	yes	117.4	46.2	71.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_19	RR-1_19	Foc	Frankliniella occidentalis	CPR RR-1	57.9	2.1e-16	yes	78.7	17.0	61.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_2	RR-1_2	Foc	Frankliniella occidentalis	CPR RR-1	238.1	1.7e-71	yes	253.9	127.5	126.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_20	RR-1_20	Foc	Frankliniella occidentalis	CPR RR-1	62.9	6.1e-18	yes	87.9	19.2	68.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_21	RR-1_21	Foc	Frankliniella occidentalis	CPR RR-1	58.3	1.5e-16	yes	62.2	0.0	62.2	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_22	RR-1_22	Foc	Frankliniella occidentalis	CPR RR-1	47.0	4.6e-13	yes	42.4	11.9	30.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_24	RR-1_24	Foc	Frankliniella occidentalis	CPR RR-1	48.7	1.4e-13	yes	75.5	0.0	75.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_26	RR-1_26	Foc	Frankliniella occidentalis	CPR RR-1	53.2	5.8e-15	yes	83.0	25.7	57.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_27	RR-1_27	Foc	Frankliniella occidentalis	CPR RR-1	53.1	6e-15	yes	68.2	27.6	40.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_29	RR-1_29	Foc	Frankliniella occidentalis	CPR RR-1	63.0	5.9e-18	yes	87.1	28.2	58.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_3	RR-1_3	Foc	Frankliniella occidentalis	CPR RR-1	83.4	3.3e-24	yes	106.8	43.1	63.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_4	RR-1_4	Foc	Frankliniella occidentalis	CPR RR-1	54.9	1.8e-15	yes	68.9	27.2	41.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_5	RR-1_5	Foc	Frankliniella occidentalis	CPR RR-1	120.7	1.3e-35	yes	176.9	27.4	149.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_6	RR-1_6	Foc	Frankliniella occidentalis	CPR RR-1	122.0	5.5e-36	yes	172.4	37.1	135.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_7	RR-1_7	Foc	Frankliniella occidentalis	CPR RR-1	105.0	8.3e-31	yes	145.0	36.5	108.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_8	RR-1_8	Foc	Frankliniella occidentalis	CPR RR-1	61.2	2e-17	yes	102.8	10.7	92.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-1_9	RR-1_9	Foc	Frankliniella occidentalis	CPR RR-1	106.2	3.6e-31	yes	159.2	37.6	121.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Foc_RR-2_10	RR-2_10	Foc	Frankliniella occidentalis	CPR RR-2	117.1	1.7e-34	yes	51.7	149.0	-97.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_11	RR-2_11	Foc	Frankliniella occidentalis	CPR RR-2	42.9	7.9e-12	yes	12.5	96.8	-84.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_12	RR-2_12	Foc	Frankliniella occidentalis	CPR RR-2	97.7	1.4e-28	yes	47.5	122.9	-75.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_13	RR-2_13	Foc	Frankliniella occidentalis	CPR RR-2	100.3	2.3e-29	yes	38.8	134.7	-95.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_14	RR-2_14	Foc	Frankliniella occidentalis	CPR RR-2	114.8	8.4e-34	yes	37.7	147.1	-109.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_15	RR-2_15	Foc	Frankliniella occidentalis	CPR RR-2	102.1	6.5e-30	yes	36.6	132.3	-95.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_16	RR-2_16	Foc	Frankliniella occidentalis	CPR RR-2	83.4	3.3e-24	yes	29.2	112.9	-83.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_17	RR-2_17	Foc	Frankliniella occidentalis	CPR RR-2	74.5	1.8e-21	yes	25.8	102.5	-76.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_18	RR-2_18	Foc	Frankliniella occidentalis	CPR RR-2	55.8	9e-16	yes	18.8	59.2	-40.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_19	RR-2_19	Foc	Frankliniella occidentalis	CPR RR-2	75.0	1.3e-21	yes	25.8	95.2	-69.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_20	RR-2_20	Foc	Frankliniella occidentalis	CPR RR-2	75.1	1.2e-21	yes	24.2	64.4	-40.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_26	RR-2_26	Foc	Frankliniella occidentalis	CPR RR-2	51.2	2.3e-14	yes	24.4	68.6	-44.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_29	RR-2_29	Foc	Frankliniella occidentalis	CPR RR-2	48.4	1.7e-13	yes	34.8	99.6	-64.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_4	RR-2_4	Foc	Frankliniella occidentalis	CPR RR-2	74.9	1.3e-21	yes	41.9	121.4	-79.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_5	RR-2_5	Foc	Frankliniella occidentalis	CPR RR-2	103.9	1.8e-30	yes	39.7	126.1	-86.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_6	RR-2_6	Foc	Frankliniella occidentalis	CPR RR-2	70.9	2.3e-20	yes	24.8	101.8	-77.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_7	RR-2_7	Foc	Frankliniella occidentalis	CPR RR-2	109.4	3.9e-32	yes	35.4	109.5	-74.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Foc_RR-2_9	RR-2_9	Foc	Frankliniella occidentalis	CPR RR-2	105.4	6.2e-31	yes	48.0	132.7	-84.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Har_LCP17	LCP17	Har	Helicoverpa armigera	CPR RR-1	96.7	2.9e-28	yes	148.4	34.9	113.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Har_SgAbd5	SgAbd5	Har	Helicoverpa armigera	CPR RR-1	84.9	1.2e-24	yes	111.1	26.8	84.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Hvi_CP3L	CP3L	Hvi	Heortia vitessoides	CPR RR-1	91.7	9.9e-27	yes	131.0	20.7	110.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Isc_EEC03470.1	EEC03470.1	Isc	Ixodes scapularis	CPR RR-2	63.8	3.4e-18	yes	39.8	60.0	-20.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Isc_EEC04043.1	EEC04043.1	Isc	Ixodes scapularis	CPR RR-2	71.9	1.1e-20	yes	47.7	74.0	-26.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Isc_EEC04044.1	EEC04044.1	Isc	Ixodes scapularis	CPR RR-2	64.2	2.5e-18	yes	45.3	65.7	-20.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Isc_EEC08503.1	EEC08503.1	Isc	Ixodes scapularis	CPR RR-2	62.3	9.8e-18	yes	42.8	63.4	-20.6	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Isc_EEC09166.1	EEC09166.1	Isc	Ixodes scapularis	CPR RR-2	61.5	1.7e-17	yes	36.7	58.0	-21.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Isc_EEC11084.1	EEC11084.1	Isc	Ixodes scapularis	CPR RR-2	109.9	2.7e-32	yes	82.1	144.0	-61.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Lmi_ACP7	ACP7	Lmi	Locusta migratoria	CPR RR-2	119.5	3e-35	yes	53.8	143.3	-89.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Lmi_Abd-1	Abd-1	Lmi	Locusta migratoria	CPR RR-1	110.7	1.6e-32	yes	158.4	43.5	114.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Lmi_Abd-6	Abd-6	Lmi	Locusta migratoria	CPR RR-1	79.8	4.1e-23	yes	114.0	24.1	89.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Lst_CPR1	CPR1	Lst	Laodelphax striatellus	CPR RR-1	36.5	7.2e-10	yes	79.4	23.9	55.5	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Lst_NCup	NCup	Lst	Laodelphax striatellus	CPR RR-1	60.1	4.4e-17	yes	79.6	24.8	54.8	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Mme_CPR14	CPR14	Mme	Microplitis mediator	CPR RR-1	113.6	2e-33	yes	160.1	35.8	124.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Mme_CPR3	CPR3	Mme	Microplitis mediator	CPR RR-1	97.1	2.1e-28	yes	125.5	29.5	96.0	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Mpe_CP1	CP1	Mpe	Myzus persicae	CPR RR-2	90.7	2e-26	yes	28.8	97.0	-68.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Mpe_CP2	CP2	Mpe	Myzus persicae	CPR RR-2	104.8	9.8e-31	yes	35.6	124.7	-89.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Mpe_CP4	CP4	Mpe	Myzus persicae	CPR RR-1	83.7	2.7e-24	yes	131.3	17.2	114.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Mpe_CP5	CP5	Mpe	Myzus persicae	CPR RR-1	42.0	1.5e-11	yes	99.4	10.7	88.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Mpe_Stylin-01	Stylin-01	Mpe	Myzus persicae	CPR RR-1	83.7	2.7e-24	yes	131.3	17.2	114.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Mse_LCP-14	LCP-14	Mse	Manduca sexta	CPR RR-1	83.5	3.1e-24	yes	129.6	18.8	110.8	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Mse_LCP16-17	LCP16-17	Mse	Manduca sexta	CPR RR-1	98.2	9.9e-29	yes	117.2	49.1	68.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Nlu_Cpr10	Cpr10	Nlu	Nilaparvata lugens	CPR RR-1	110.4	1.9e-32	yes	162.9	33.8	129.1	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Nlu_Cpr15	Cpr15	Nlu	Nilaparvata lugens	CPR RR-1	98.3	9.6e-29	yes	142.8	23.4	119.4	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Nlu_Cpr21L	Cpr21L	Nlu	Nilaparvata lugens	CPR RR-2	42.0	1.5e-11	yes	20.1	71.0	-50.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Nlu_Cpr24	Cpr24	Nlu	Nilaparvata lugens	CPR RR-1	110.0	2.6e-32	yes	165.1	29.5	135.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Nlu_Cpr3	Cpr3	Nlu	Nilaparvata lugens	CPR RR-1	71.7	1.3e-20	yes	99.5	28.9	70.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Nlu_Cpr47	Cpr47	Nlu	Nilaparvata lugens	CPR RR-2	75.7	7.6e-22	yes	0.0	103.9	-103.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Nlu_Cpr51	Cpr51	Nlu	Nilaparvata lugens	CPR RR-2	81.5	1.2e-23	yes	37.6	93.6	-56.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Nlu_Cpr52_iso1	Cpr52	Nlu	Nilaparvata lugens	CPR RR-2	50.3	4.5e-14	yes	0.0	114.5	-114.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Nlu_Cpr54	Cpr54	Nlu	Nilaparvata lugens	CPR RR-2	95.3	8e-28	yes	30.8	120.5	-89.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Nlu_Cpr56	Cpr56	Nlu	Nilaparvata lugens	CPR RR-2	87.0	2.7e-25	yes	31.7	121.7	-90.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Nlu_Cpr58	Cpr58	Nlu	Nilaparvata lugens	CPR RR-2	103.6	2.3e-30	yes	45.3	131.2	-85.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Nlu_Cpr61	Cpr61	Nlu	Nilaparvata lugens	CPR RR-2	75.0	1.3e-21	yes	31.8	113.2	-81.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Nlu_Cpr69_iso1	Cpr69	Nlu	Nilaparvata lugens	CPR RR-2	92.3	6.2e-27	yes	31.1	116.1	-85.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Nlu_Cpr73	Cpr73	Nlu	Nilaparvata lugens	CPR RR-2	85.4	8.2e-25	yes	30.5	126.3	-95.8	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Nlu_Cpr90	Cpr90	Nlu	Nilaparvata lugens	CPR RR-2	39.5	8.8e-11	yes	0.0	33.4	-33.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Pba_CPR-54	CPR-54	Pba	Pseudoregma bambucicola	CPR RR-2	71.0	2e-20	yes	26.8	80.3	-53.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Pci_CPR12	CPR12	Pci	Panonychus citri	CPR RR-2	67.6	2.4e-19	yes	30.6	69.8	-39.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Pci_CPR16.8	CPR16.8	Pci	Panonychus citri	CPR RR-2	53.1	6.1e-15	yes	25.1	60.0	-34.9	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Pps_CPR3	CPR3	Pps	Pardosa pseudoannulata	CPR RR-1	55.1	1.6e-15	yes	58.5	35.2	23.3	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Pxy_LCP-17	LCP-17	Pxy	Plutella xylostella	CPR RR-1	106.7	2.5e-31	yes	143.4	27.5	115.9	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Sex_CPG316	CPG316	Sex	Spodoptera exigua	CPR RR-2	98.4	8.4e-29	yes	35.0	114.5	-79.5	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Sex_CPG4855	CPG4855	Sex	Spodoptera exigua	CPR RR-2	107.4	1.5e-31	yes	50.9	129.0	-78.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Sex_CPG860	CPG860	Sex	Spodoptera exigua	CPR RR-2	108.1	9.8e-32	yes	47.5	135.7	-88.2	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Sli_CP26	CP26	Sli	Spodoptera litura	CPR RR-2	88.0	1.3e-25	yes	20.7	112.8	-92.1	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Tca_CPR15	CPR15	Tca	Tribolium castaneum	CPR RR-2	107.4	1.6e-31	yes	42.7	136.4	-93.7	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Tca_CPR18	CPR18	Tca	Tribolium castaneum	CPR RR-2	61.5	1.7e-17	yes	20.2	91.5	-71.3	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Tca_CPR27	CPR27	Tca	Tribolium castaneum	CPR RR-2	77.6	2e-22	yes	35.1	97.1	-62.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Tca_CPR4	CPR4	Tca	Tribolium castaneum	CPR RR-1	54.3	2.7e-15	yes	76.7	22.0	54.7	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Tca_CPR69	CPR69	Tca	Tribolium castaneum	CPR RR-1	93.3	3.1e-27	yes	124.0	33.2	90.8	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
Tmo_ACP20	ACP20	Tmo	Tenebrio molitor	CPR RR-2	174.5	4.8e-52	yes	57.0	244.4	-187.4	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Tmo_ACP22	ACP22	Tmo	Tenebrio molitor	CPR RR-2	60.6	3.1e-17	yes	14.6	85.6	-71.0	CPR RR-2	confirmed	CPR RR-2	confirmed_current_CPR_RR
Tpa_Abd4-like	Abd4-like	Tpa	Thrips palmi	CPR RR-1	111.2	1.1e-32	yes	162.6	38.0	124.6	CPR RR-1	confirmed	CPR RR-1	confirmed_current_CPR_RR
